Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Thursday, Jun 29",SFG,@,TOR,L,1.0,2.0,9.0,45-36,3.0,2.5,Bassitt,Winn,Romano,2.25,N,27761.0,1.29,-2,,18.8,29.0,359.9095893,0.0,,20.2,0.1111111111111111
"Friday, Jun 30",SFG,@,NYM,W,5.0,4.0,9.0,46-36,3.0,2.5,Manaea,Robertson,Doval,2.783333333333333,N,30116.0,1.31,1,,23.9,66.0,346.00885818,0.0,,0.0,0.1111111111111111
"Saturday, Jul 1",SFG,@,NYM,L,1.0,4.0,9.0,46-37,3.0,3.5,Verlander,DeSclafani,Ottavino,2.1666666666666665,D,34887.0,1.31,-1,,23.3,60.0,266.00885818,0.0,,5.4,0.037037037037037035
"Sunday, Jul 2",SFG,@,NYM,L,4.0,8.0,9.0,46-38,3.0,3.5,Hartwig,Wood,None,3.283333333333333,N,28473.0,1.32,-2,,22.2,82.0,146.00885818,0.0,,13.0,0.1111111111111111
"Monday, Jul 3",SFG,Home,SEA,L,5.0,6.0,9.0,46-39,3.0,4.0,Muñoz,Doval,None,2.5666666666666664,N,40691.0,1.28,-3,,19.4,71.0,214.8480534,0.0,,16.6,0.07407407407407407
"Tuesday, Jul 4",SFG,Home,SEA,L,0.0,6.0,9.0,46-40,3.0,4.0,Gilbert,Winn,None,2.3333333333333335,D,37395.0,1.21,-4,,17.2,72.0,224.8480534,0.0,,24.1,0.037037037037037035
"Wednesday, Jul 5",SFG,Home,SEA,W,2.0,0.0,9.0,47-40,3.0,3.0,Cobb,Milone,Doval,2.4333333333333336,N,24108.0,1.24,1,,16.7,72.0,224.8480534,0.0,,22.3,0.037037037037037035
"Friday, Jul 7",SFG,Home,COL,L,2.0,5.0,9.0,47-41,3.0,3.5,Gomber,Rogers,Bard,2.25,N,33886.0,1.31,-1,,15.0,81.0,204.8480534,0.0,,25.9,0.037037037037037035
"Saturday, Jul 8",SFG,Home,COL,W,5.0,3.0,9.0,48-41,3.0,3.5,Wood,Seabold,Doval,2.6333333333333333,D,34568.0,1.25,1,,16.1,70.0,164.8480534,0.0,,24.1,0.037037037037037035
"Sunday, Jul 9",SFG,Home,COL,W,1.0,0.0,9.0,49-41,3.0,2.5,Webb,Freeland,None,1.9333333333333333,D,36050.0,1.22,2,,16.1,70.0,184.8480534,0.0,,33.5,0.037037037037037035
"Friday, Jul 14",SFG,@,PIT,W,6.0,4.0,9.0,50-41,3.0,2.5,Llovera,Holderman,Doval,2.7333333333333334,N,33813.0,1.32,3,,21.1,84.0,333.4235757,0.0,,7.6,0.1111111111111111
"Saturday, Jul 15",SFG,@,PIT,W,3.0,1.0,9.0,51-41,3.0,2.5,Rogers,Mlodzinski,Doval,2.4166666666666665,N,34236.0,1.35,4,,23.3,69.0,243.42357570000001,0.0,,0.0,0.07407407407407407
"Sunday, Jul 16",SFG,@,PIT,W,8.0,4.0,10.0,52-41,2.0,1.5,Walker,De Los Santos,None,3.1166666666666667,D,21642.0,1.39,5,,21.7,76.0,53.4235757,0.0,,9.4,0.25925925925925924
"Monday, Jul 17",SFG,@,CIN,W,4.0,2.0,10.0,53-41,2.0,1.5,Rogers,Gibaut,Doval,2.6,N,19229.0,1.53,6,,23.9,79.0,97.6572646,0.0,,5.4,0.1111111111111111
"Tuesday, Jul 18",SFG,@,CIN,W,11.0,10.0,9.0,54-41,2.0,1.5,Alexander,Farmer,Doval,3.5,N,26569.0,1.55,7,,18.3,97.0,77.6572646,0.5,,7.6,0.18518518518518517
"Wednesday, Jul 19",SFG,@,CIN,L,2.0,3.0,9.0,54-42,2.0,1.5,Ashcraft,Stripling,Díaz,2.1666666666666665,N,19205.0,1.48,-1,,21.7,94.0,237.65726460000002,0.0,,0.0,0.1111111111111111
"Thursday, Jul 20",SFG,@,CIN,L,1.0,5.0,9.0,54-43,2.0,2.0,Abbott,Cobb,None,2.283333333333333,D,27829.0,1.52,-2,,22.2,94.0,237.65726460000002,0.0,,0.0,0.18518518518518517
"Friday, Jul 21",SFG,@,WSN,L,3.0,5.0,9.0,54-44,2.0,3.0,Irvin,Wood,Finnegan,2.4,N,26062.0,1.41,-3,,27.2,69.0,141.05180647,0.0,,16.6,0.6666666666666666
"Saturday, Jul 22",SFG,@,WSN,L,1.0,10.0,9.0,54-45,2.0,4.0,Gray,Webb,None,2.4,N,32504.0,1.36,-4,,26.7,54.0,291.05180647,0.0,,14.8,0.1111111111111111
"Sunday, Jul 23",SFG,@,WSN,L,1.0,6.0,9.0,54-46,2.0,4.0,Gore,Alexander,None,2.466666666666667,D,23404.0,1.38,-5,,24.4,67.0,141.05180647,0.0,,11.2,0.07407407407407407
"Monday, Jul 24",SFG,@,DET,L,1.0,5.0,9.0,54-47,2.0,4.0,Skubal,Stripling,None,2.2666666666666666,D,16907.0,1.36,-6,2023-04-16 (Rain),19.0,94.0,8.772950699999996,0.0,,7.6,0.1111111111111111
"Tuesday, Jul 25",SFG,Home,OAK,W,2.0,1.0,9.0,55-47,2.0,4.0,Rogers,Erceg,Doval,2.3333333333333335,N,40014.0,1.37,1,,19.4,66.0,184.8480534,0.0,,22.3,0.037037037037037035
"Wednesday, Jul 26",SFG,Home,OAK,W,8.0,3.0,9.0,56-47,2.0,3.0,Wood,Harris,None,2.466666666666667,N,36142.0,1.38,2,,19.4,71.0,204.8480534,0.0,,22.3,0.037037037037037035
"Friday, Jul 28",SFG,Home,BOS,L,2.0,3.0,9.0,56-48,2.0,3.0,Crawford,Webb,Jansen,2.283333333333333,N,33755.0,1.50,-1,,17.2,72.0,184.8480534,0.0,,16.6,0.037037037037037035
"Saturday, Jul 29",SFG,Home,BOS,W-wo,3.0,2.0,9.0,57-48,2.0,3.0,Doval,Jansen,None,2.6333333333333333,D,37470.0,1.45,1,,18.9,63.0,194.8480534,0.0,,20.5,0.07407407407407407
"Sunday, Jul 30",SFG,Home,BOS,W-wo,4.0,3.0,11.0,58-48,2.0,2.0,Beck,Llovera,None,3.216666666666667,D,37026.0,1.45,2,,15.0,87.0,174.8480534,0.0,,11.2,0.037037037037037035
"Monday, Jul 31",SFG,Home,ARI,L,3.0,4.0,11.0,58-49,2.0,2.5,Ginkel,Rogers,McGough,2.9166666666666665,N,28404.0,1.81,-1,,17.2,75.0,194.8480534,0.0,,16.6,0.07407407407407407
"Tuesday, Aug 1",SFG,Home,ARI,W,4.0,3.0,9.0,59-49,2.0,2.5,Walker,Castro,Manaea,2.3666666666666667,N,25806.0,1.76,1,,17.2,78.0,184.8480534,0.0,,16.6,0.07407407407407407
"Wednesday, Aug 2",SFG,Home,ARI,W,4.0,2.0,9.0,60-49,2.0,2.5,Webb,Gilbert,Doval,2.216666666666667,N,28956.0,1.79,2,,15.6,83.0,204.8480534,0.0,,25.9,0.07407407407407407
"Thursday, Aug 3",SFG,Home,ARI,W,1.0,0.0,9.0,61-49,2.0,2.5,Beck,Pfaadt,Doval,2.0833333333333335,D,33087.0,1.74,3,,16.1,84.0,194.8480534,0.0,,24.1,0.037037037037037035
"Saturday, Aug 5",SFG,@,OAK,L,1.0,2.0,9.0,61-50,2.0,3.0,May,Walker,None,2.5666666666666664,D,37553.0,1.50,-1,,18.3,78.0,225.48883674,0.0,,25.9,0.037037037037037035
"Sunday, Aug 6",SFG,@,OAK,L,6.0,8.0,9.0,61-51,2.0,4.0,Snead,Jackson,May,3.066666666666667,D,27381.0,1.51,-2,,17.2,81.0,215.48883674,0.0,,11.2,0.037037037037037035
"Monday, Aug 7",SFG,@,LAA,W,8.0,3.0,9.0,62-51,2.0,4.0,Rogers,Estévez,None,2.8333333333333335,N,32582.0,1.42,1,,21.1,84.0,145.82863453,0.0,,9.4,0.037037037037037035
"Tuesday, Aug 8",SFG,@,LAA,L,5.0,7.0,9.0,62-52,2.0,5.0,Giolito,Alexander,Leone,2.6,N,31974.0,1.37,-1,,22.2,68.0,155.82863453,0.0,,13.0,0.037037037037037035
