Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Friday, Aug 4",STL,Home,COL,L,4.0,9.0,9.0,48-63,5.0,11.0,Flexen,Wainwright,None,2.716666666666667,N,38559.0,.02,-2,,26.1,88.0,297.30370856,0.0,,0.0,0.1111111111111111
"Saturday, Aug 5",STL,Home,COL,W,6.0,2.0,9.0,49-63,5.0,11.0,Matz,Blach,None,2.45,N,38121.0,.03,1,,26.1,90.0,77.30370855999999,0.0,,5.4,0.1111111111111111
"Sunday, Aug 6",STL,Home,COL,L,0.0,1.0,9.0,49-64,5.0,11.0,Gomber,Thompson,Lawrence,2.6,D,40051.0,.04,-1,,24.4,82.0,297.30370856,0.0,,11.2,0.037037037037037035
"Tuesday, Aug 8",STL,@,TBR,L,2.0,4.0,9.0,49-65,5.0,11.5,Adam,Mikolas,Fairbanks,2.283333333333333,N,15522.0,.03,-2,,30.6,80.0,301.0,0.0,,9.4,0.037037037037037035
"Wednesday, Aug 9",STL,@,TBR,W,6.0,4.0,9.0,50-65,5.0,11.5,Hudson,Kelly,Gallegos,2.55,N,11203.0,.02,1,,31.1,75.0,291.0,0.0,,7.6,0.037037037037037035
"Thursday, Aug 10",STL,@,TBR,W,5.0,2.0,9.0,51-65,5.0,11.0,Liberatore,Littell,None,2.15,N,11990.0,.03,2,,31.1,80.0,271.0,0.0,,11.2,0.037037037037037035
"Friday, Aug 11",STL,@,KCR,L,8.0,12.0,9.0,51-66,5.0,12.0,Zerpa,Wainwright,None,2.9833333333333334,N,26271.0,.04,-1,,28.3,63.0,123.28981806,0.0,,9.4,0.07407407407407407
"Saturday, Aug 12",STL,@,KCR,W,5.0,4.0,9.0,52-66,5.0,12.0,Matz,Ragans,Romero,2.6833333333333336,N,37016.0,.03,1,,31.1,70.0,143.28981806000002,0.0,,13.0,0.1111111111111111
"Monday, Aug 14",STL,Home,OAK,W,7.0,5.0,9.0,53-66,4.0,12.0,Romero,Felipe,None,2.9166666666666665,N,34793.0,.04,2,,23.3,94.0,297.30370856,0.3,,0.0,0.2962962962962963
"Tuesday, Aug 15",STL,Home,OAK,W,6.0,2.0,9.0,54-66,4.0,11.0,Hudson,Watkins,None,2.6833333333333336,N,32528.0,.04,3,,21.7,68.0,227.30370856,0.0,,13.0,0.037037037037037035
"Wednesday, Aug 16",STL,Home,OAK,L,0.0,8.0,9.0,54-67,4.0,11.0,Blackburn,Liberatore,None,2.6,N,33146.0,.06,-1,,17.8,93.0,297.30370856,0.0,,0.0,0.037037037037037035
"Thursday, Aug 17",STL,Home,NYM,L,2.0,4.0,9.0,54-68,5.0,11.0,Quintana,Wainwright,Gott,2.8666666666666667,N,36155.0,.04,-2,,20.0,81.0,107.30370855999999,0.0,,7.6,0.037037037037037035
"Friday, Aug 18",STL,Home,NYM,L,1.0,7.0,9.0,54-69,5.0,12.0,Lucchesi,Thompson,None,2.716666666666667,N,42076.0,.02,-3,,21.1,61.0,287.30370856,0.0,,9.4,0.037037037037037035
"Saturday, Aug 19",STL,Home,NYM,L,2.0,13.0,9.0,54-70,5.0,13.0,Senga,Mikolas,None,2.8333333333333335,N,40303.0,.01,-4,,20.0,81.0,87.30370855999999,0.0,,5.4,0.037037037037037035
"Sunday, Aug 20",STL,Home,NYM,W,7.0,3.0,9.0,55-70,5.0,13.0,Hudson,Carrasco,None,2.9833333333333334,D,37470.0,.01,1,,25.6,76.0,97.30370855999999,0.0,,11.2,0.037037037037037035
"Monday, Aug 21",STL,@,PIT,L,1.0,11.0,9.0,55-71,5.0,13.5,Falter,Rom,None,2.716666666666667,N,12270.0,.01,-1,,23.9,64.0,243.42357570000001,0.0,,0.0,0.07407407407407407
"Tuesday, Aug 22",STL,@,PIT,L,3.0,6.0,9.0,55-72,5.0,14.5,Oviedo,Wainwright,Bednar,2.5666666666666664,N,11823.0,.01,-2,,23.9,74.0,243.42357570000001,0.0,,11.2,0.1111111111111111
"Wednesday, Aug 23",STL,@,PIT,W,6.0,4.0,9.0,56-72,5.0,14.5,Thompson,Ortiz,Romero,3.1,D,11504.0,.00,1,,18.9,70.0,183.42357570000001,0.0,,5.4,0.07407407407407407
"Friday, Aug 25",STL,@,PHI,L,2.0,7.0,9.0,56-73,5.0,15.5,Sánchez,Mikolas,None,2.3,N,34118.0,.00,-1,,21.7,79.0,159.92948032,0.0,,13.0,0.2962962962962963
"Saturday, Aug 26",STL,@,PHI,L,1.0,12.0,9.0,56-74,5.0,16.5,Wheeler,Hudson,None,2.6833333333333336,N,44097.0,.00,-2,,25.6,79.0,159.92948032,0.0,,7.6,0.1111111111111111
"Sunday, Aug 27",STL,@,PHI,L,0.0,3.0,9.0,56-75,5.0,17.5,Nola,Rom,Kimbrel,2.7,D,41141.0,.00,-3,,25.0,60.0,349.92948032,0.0,,0.0,0.1111111111111111
